Nrr1,Clsdt,Nrrdata,Nrrdaydt,Nrrwkdt,Nrrmtdt
NRI01,20161109,1.500000,0.004100,0.028600,0.124100
NRI01,20161110,1.500000,0.004100,0.028600,0.124100
NRI01,20161111,1.500000,0.004100,0.028600,0.124100
NRI01,20161112,1.500000,0.004100,0.028600,0.124100
NRI01,20161113,1.500000,0.004100,0.028600,0.124100
NRI01,20161114,1.500000,0.004100,0.028600,0.124100
NRI01,20161115,1.500000,0.004100,0.028600,0.124100
NRI01,20161116,1.500000,0.004100,0.028600,0.124100
NRI01,20161117,1.500000,0.004100,0.028600,0.124100
NRI01,20161118,1.500000,0.004100,0.028600,0.124100
NRI01,20161119,1.500000,0.004100,0.028600,0.124100
NRI01,20161120,1.500000,0.004100,0.028600,0.124100
NRI01,20161121,1.500000,0.004100,0.028600,0.124100
NRI01,20161122,1.500000,0.004100,0.028600,0.124100
NRI01,20161123,1.500000,0.004100,0.028600,0.124100
NRI01,20161124,1.500000,0.004100,0.028600,0.124100
NRI01,20161125,1.500000,0.004100,0.028600,0.124100
NRI01,20161126,1.500000,0.004100,0.028600,0.124100
NRI01,20161127,1.500000,0.004100,0.028600,0.124100
NRI01,20161128,1.500000,0.004100,0.028600,0.124100
NRI01,20161129,1.500000,0.004100,0.028600,0.124100
NRI01,20161130,1.500000,0.004100,0.028600,0.124100
NRI01,20161201,1.500000,0.004100,0.028600,0.124100
NRI01,20161202,1.500000,0.004100,0.028600,0.124100
NRI01,20161203,1.500000,0.004100,0.028600,0.124100
NRI01,20161204,1.500000,0.004100,0.028600,0.124100
NRI01,20161205,1.500000,0.004100,0.028600,0.124100
NRI01,20161206,1.500000,0.004100,0.028600,0.124100
NRI01,20161207,1.500000,0.004100,0.028600,0.124100
NRI01,20161208,1.500000,0.004100,0.028600,0.124100
NRI01,20161209,1.500000,0.004100,0.028600,0.124100
NRI01,20161210,1.500000,0.004100,0.028600,0.124100
NRI01,20161211,1.500000,0.004100,0.028600,0.124100
NRI01,20161212,1.500000,0.004100,0.028600,0.124100
NRI01,20161213,1.500000,0.004100,0.028600,0.124100
NRI01,20161214,1.500000,0.004100,0.028600,0.124100
NRI01,20161215,1.500000,0.004100,0.028600,0.124100
NRI01,20161216,1.500000,0.004100,0.028600,0.124100
NRI01,20161217,1.500000,0.004100,0.028600,0.124100
NRI01,20161218,1.500000,0.004100,0.028600,0.124100
NRI01,20161219,1.500000,0.004100,0.028600,0.124100
NRI01,20161220,1.500000,0.004100,0.028600,0.124100
NRI01,20161221,1.500000,0.004100,0.028600,0.124100
NRI01,20161222,1.500000,0.004100,0.028600,0.124100
NRI01,20161223,1.500000,0.004100,0.028600,0.124100
NRI01,20161224,1.500000,0.004100,0.028600,0.124100
NRI01,20161225,1.500000,0.004100,0.028600,0.124100
NRI01,20161226,1.500000,0.004100,0.028600,0.124100
NRI01,20161227,1.500000,0.004100,0.028600,0.124100
NRI01,20161228,1.500000,0.004100,0.028600,0.124100
NRI01,20161229,1.500000,0.004100,0.028600,0.124100
NRI01,20161230,1.500000,0.004100,0.028600,0.124100
NRI01,20161231,1.500000,0.004100,0.028600,0.124100
NRI01,20170101,1.500000,0.004100,0.028600,0.124100
NRI01,20170102,1.500000,0.004100,0.028600,0.124100
NRI01,20170103,1.500000,0.004100,0.028600,0.124100
NRI01,20170104,1.500000,0.004100,0.028600,0.124100
NRI01,20170105,1.500000,0.004100,0.028600,0.124100
NRI01,20170106,1.500000,0.004100,0.028600,0.124100
NRI01,20170107,1.500000,0.004100,0.028600,0.124100
NRI01,20170108,1.500000,0.004100,0.028600,0.124100
NRI01,20170109,1.500000,0.004100,0.028600,0.124100
NRI01,20170110,1.500000,0.004100,0.028600,0.124100
NRI01,20170111,1.500000,0.004100,0.028600,0.124100
NRI01,20170112,1.500000,0.004100,0.028600,0.124100
NRI01,20170113,1.500000,0.004100,0.028600,0.124100
NRI01,20170114,1.500000,0.004100,0.028600,0.124100
NRI01,20170115,1.500000,0.004100,0.028600,0.124100
NRI01,20170116,1.500000,0.004100,0.028600,0.124100
NRI01,20170117,1.500000,0.004100,0.028600,0.124100
NRI01,20170118,1.500000,0.004100,0.028600,0.124100
NRI01,20170119,1.500000,0.004100,0.028600,0.124100
NRI01,20170120,1.500000,0.004100,0.028600,0.124100
NRI01,20170121,1.500000,0.004100,0.028600,0.124100
NRI01,20170122,1.500000,0.004100,0.028600,0.124100
NRI01,20170123,1.500000,0.004100,0.028600,0.124100
NRI01,20170124,1.500000,0.004100,0.028600,0.124100
NRI01,20170125,1.500000,0.004100,0.028600,0.124100
NRI01,20170126,1.500000,0.004100,0.028600,0.124100
NRI01,20170127,1.500000,0.004100,0.028600,0.124100
NRI01,20170128,1.500000,0.004100,0.028600,0.124100
NRI01,20170129,1.500000,0.004100,0.028600,0.124100
NRI01,20170130,1.500000,0.004100,0.028600,0.124100
NRI01,20170131,1.500000,0.004100,0.028600,0.124100
NRI01,20170201,1.500000,0.004100,0.028600,0.124100
NRI01,20170202,1.500000,0.004100,0.028600,0.124100
NRI01,20170203,1.500000,0.004100,0.028600,0.124100
NRI01,20170204,1.500000,0.004100,0.028600,0.124100
NRI01,20170205,1.500000,0.004100,0.028600,0.124100
NRI01,20170206,1.500000,0.004100,0.028600,0.124100
NRI01,20170207,1.500000,0.004100,0.028600,0.124100
NRI01,20170208,1.500000,0.004100,0.028600,0.124100
NRI01,20170209,1.500000,0.004100,0.028600,0.124100
NRI01,20170210,1.500000,0.004100,0.028600,0.124100
NRI01,20170211,1.500000,0.004100,0.028600,0.124100
NRI01,20170212,1.500000,0.004100,0.028600,0.124100
NRI01,20170213,1.500000,0.004100,0.028600,0.124100
NRI01,20170214,1.500000,0.004100,0.028600,0.124100
NRI01,20170215,1.500000,0.004100,0.028600,0.124100
NRI01,20170216,1.500000,0.004100,0.028600,0.124100
NRI01,20170217,1.500000,0.004100,0.028600,0.124100
NRI01,20170218,1.500000,0.004100,0.028600,0.124100
NRI01,20170219,1.500000,0.004100,0.028600,0.124100
NRI01,20170220,1.500000,0.004100,0.028600,0.124100
NRI01,20170221,1.500000,0.004100,0.028600,0.124100
NRI01,20170222,1.500000,0.004100,0.028600,0.124100
NRI01,20170223,1.500000,0.004100,0.028600,0.124100
NRI01,20170224,1.500000,0.004100,0.028600,0.124100
NRI01,20170225,1.500000,0.004100,0.028600,0.124100
NRI01,20170226,1.500000,0.004100,0.028600,0.124100
NRI01,20170227,1.500000,0.004100,0.028600,0.124100
NRI01,20170228,1.500000,0.004100,0.028600,0.124100
NRI01,20170301,1.500000,0.004100,0.028600,0.124100
NRI01,20170302,1.500000,0.004100,0.028600,0.124100
NRI01,20170303,1.500000,0.004100,0.028600,0.124100
NRI01,20170304,1.500000,0.004100,0.028600,0.124100
NRI01,20170305,1.500000,0.004100,0.028600,0.124100
NRI01,20170306,1.500000,0.004100,0.028600,0.124100
NRI01,20170307,1.500000,0.004100,0.028600,0.124100
NRI01,20170308,1.500000,0.004100,0.028600,0.124100
NRI01,20170309,1.500000,0.004100,0.028600,0.124100
NRI01,20170310,1.500000,0.004100,0.028600,0.124100
NRI01,20170311,1.500000,0.004100,0.028600,0.124100
NRI01,20170312,1.500000,0.004100,0.028600,0.124100
NRI01,20170313,1.500000,0.004100,0.028600,0.124100
NRI01,20170314,1.500000,0.004100,0.028600,0.124100
NRI01,20170315,1.500000,0.004100,0.028600,0.124100
NRI01,20170316,1.500000,0.004100,0.028600,0.124100
NRI01,20170317,1.500000,0.004100,0.028600,0.124100
NRI01,20170318,1.500000,0.004100,0.028600,0.124100
NRI01,20170319,1.500000,0.004100,0.028600,0.124100
NRI01,20170320,1.500000,0.004100,0.028600,0.124100
NRI01,20170321,1.500000,0.004100,0.028600,0.124100
NRI01,20170322,1.500000,0.004100,0.028600,0.124100
NRI01,20170323,1.500000,0.004100,0.028600,0.124100
NRI01,20170324,1.500000,0.004100,0.028600,0.124100
NRI01,20170325,1.500000,0.004100,0.028600,0.124100
NRI01,20170326,1.500000,0.004100,0.028600,0.124100
NRI01,20170327,1.500000,0.004100,0.028600,0.124100
NRI01,20170328,1.500000,0.004100,0.028600,0.124100
NRI01,20170329,1.500000,0.004100,0.028600,0.124100
NRI01,20170330,1.500000,0.004100,0.028600,0.124100
NRI01,20170331,1.500000,0.004100,0.028600,0.124100
NRI01,20170401,1.500000,0.004100,0.028600,0.124100
NRI01,20170402,1.500000,0.004100,0.028600,0.124100
NRI01,20170403,1.500000,0.004100,0.028600,0.124100
NRI01,20170404,1.500000,0.004100,0.028600,0.124100
NRI01,20170405,1.500000,0.004100,0.028600,0.124100
NRI01,20170406,1.500000,0.004100,0.028600,0.124100
NRI01,20170407,1.500000,0.004100,0.028600,0.124100
NRI01,20170408,1.500000,0.004100,0.028600,0.124100
NRI01,20170409,1.500000,0.004100,0.028600,0.124100
NRI01,20170410,1.500000,0.004100,0.028600,0.124100
NRI01,20170411,1.500000,0.004100,0.028600,0.124100
NRI01,20170412,1.500000,0.004100,0.028600,0.124100
NRI01,20170413,1.500000,0.004100,0.028600,0.124100
NRI01,20170414,1.500000,0.004100,0.028600,0.124100
NRI01,20170415,1.500000,0.004100,0.028600,0.124100
NRI01,20170416,1.500000,0.004100,0.028600,0.124100
NRI01,20170417,1.500000,0.004100,0.028600,0.124100
NRI01,20170418,1.500000,0.004100,0.028600,0.124100
NRI01,20170419,1.500000,0.004100,0.028600,0.124100
NRI01,20170420,1.500000,0.004100,0.028600,0.124100
NRI01,20170421,1.500000,0.004100,0.028600,0.124100
NRI01,20170422,1.500000,0.004100,0.028600,0.124100
NRI01,20170423,1.500000,0.004100,0.028600,0.124100
NRI01,20170424,1.500000,0.004100,0.028600,0.124100
NRI01,20170425,1.500000,0.004100,0.028600,0.124100
NRI01,20170426,1.500000,0.004100,0.028600,0.124100
NRI01,20170427,1.500000,0.004100,0.028600,0.124100
NRI01,20170428,1.500000,0.004100,0.028600,0.124100
NRI01,20170429,1.500000,0.004100,0.028600,0.124100
NRI01,20170430,1.500000,0.004100,0.028600,0.124100
NRI01,20170501,1.500000,0.004100,0.028600,0.124100
NRI01,20170502,1.500000,0.004100,0.028600,0.124100
NRI01,20170503,1.500000,0.004100,0.028600,0.124100
NRI01,20170504,1.500000,0.004100,0.028600,0.124100
NRI01,20170505,1.500000,0.004100,0.028600,0.124100
NRI01,20170506,1.500000,0.004100,0.028600,0.124100
NRI01,20170507,1.500000,0.004100,0.028600,0.124100
NRI01,20170508,1.500000,0.004100,0.028600,0.124100
NRI01,20170509,1.500000,0.004100,0.028600,0.124100
NRI01,20170510,1.500000,0.004100,0.028600,0.124100
NRI01,20170511,1.500000,0.004100,0.028600,0.124100
NRI01,20170512,1.500000,0.004100,0.028600,0.124100
NRI01,20170513,1.500000,0.004100,0.028600,0.124100
NRI01,20170514,1.500000,0.004100,0.028600,0.124100
NRI01,20170515,1.500000,0.004100,0.028600,0.124100
NRI01,20170516,1.500000,0.004100,0.028600,0.124100
NRI01,20170517,1.500000,0.004100,0.028600,0.124100
NRI01,20170518,1.500000,0.004100,0.028600,0.124100
NRI01,20170519,1.500000,0.004100,0.028600,0.124100
NRI01,20170520,1.500000,0.004100,0.028600,0.124100
NRI01,20170521,1.500000,0.004100,0.028600,0.124100
NRI01,20170522,1.500000,0.004100,0.028600,0.124100
NRI01,20170523,1.500000,0.004100,0.028600,0.124100
NRI01,20170524,1.500000,0.004100,0.028600,0.124100
NRI01,20170525,1.500000,0.004100,0.028600,0.124100
NRI01,20170526,1.500000,0.004100,0.028600,0.124100
NRI01,20170527,1.500000,0.004100,0.028600,0.124100
NRI01,20170528,1.500000,0.004100,0.028600,0.124100
NRI01,20170529,1.500000,0.004100,0.028600,0.124100
NRI01,20170530,1.500000,0.004100,0.028600,0.124100
NRI01,20170531,1.500000,0.004100,0.028600,0.124100
NRI01,20170601,1.500000,0.004100,0.028600,0.124100
NRI01,20170602,1.500000,0.004100,0.028600,0.124100
NRI01,20170603,1.500000,0.004100,0.028600,0.124100
NRI01,20170604,1.500000,0.004100,0.028600,0.124100
NRI01,20170605,1.500000,0.004100,0.028600,0.124100
NRI01,20170606,1.500000,0.004100,0.028600,0.124100
NRI01,20170607,1.500000,0.004100,0.028600,0.124100
NRI01,20170608,1.500000,0.004100,0.028600,0.124100
NRI01,20170609,1.500000,0.004100,0.028600,0.124100
NRI01,20170610,1.500000,0.004100,0.028600,0.124100
NRI01,20170611,1.500000,0.004100,0.028600,0.124100
NRI01,20170612,1.500000,0.004100,0.028600,0.124100
NRI01,20170613,1.500000,0.004100,0.028600,0.124100
NRI01,20170614,1.500000,0.004100,0.028600,0.124100
NRI01,20170615,1.500000,0.004100,0.028600,0.124100
NRI01,20170616,1.500000,0.004100,0.028600,0.124100
NRI01,20170617,1.500000,0.004100,0.028600,0.124100
NRI01,20170618,1.500000,0.004100,0.028600,0.124100
NRI01,20170619,1.500000,0.004100,0.028600,0.124100
NRI01,20170620,1.500000,0.004100,0.028600,0.124100
NRI01,20170621,1.500000,0.004100,0.028600,0.124100
NRI01,20170622,1.500000,0.004100,0.028600,0.124100
NRI01,20170623,1.500000,0.004100,0.028600,0.124100
NRI01,20170624,1.500000,0.004100,0.028600,0.124100
NRI01,20170625,1.500000,0.004100,0.028600,0.124100
NRI01,20170626,1.500000,0.004100,0.028600,0.124100
NRI01,20170627,1.500000,0.004100,0.028600,0.124100
NRI01,20170628,1.500000,0.004100,0.028600,0.124100
NRI01,20170629,1.500000,0.004100,0.028600,0.124100
NRI01,20170630,1.500000,0.004100,0.028600,0.124100
NRI01,20170701,1.500000,0.004100,0.028600,0.124100
NRI01,20170702,1.500000,0.004100,0.028600,0.124100
NRI01,20170703,1.500000,0.004100,0.028600,0.124100
NRI01,20170704,1.500000,0.004100,0.028600,0.124100
NRI01,20170705,1.500000,0.004100,0.028600,0.124100
NRI01,20170706,1.500000,0.004100,0.028600,0.124100
NRI01,20170707,1.500000,0.004100,0.028600,0.124100
NRI01,20170708,1.500000,0.004100,0.028600,0.124100
NRI01,20170709,1.500000,0.004100,0.028600,0.124100
NRI01,20170710,1.500000,0.004100,0.028600,0.124100
NRI01,20170711,1.500000,0.004100,0.028600,0.124100
NRI01,20170712,1.500000,0.004100,0.028600,0.124100
NRI01,20170713,1.500000,0.004100,0.028600,0.124100
NRI01,20170714,1.500000,0.004100,0.028600,0.124100
NRI01,20170715,1.500000,0.004100,0.028600,0.124100
NRI01,20170716,1.500000,0.004100,0.028600,0.124100
NRI01,20170717,1.500000,0.004100,0.028600,0.124100
NRI01,20170718,1.500000,0.004100,0.028600,0.124100
NRI01,20170719,1.500000,0.004100,0.028600,0.124100
NRI01,20170720,1.500000,0.004100,0.028600,0.124100
NRI01,20170721,1.500000,0.004100,0.028600,0.124100
NRI01,20170722,1.500000,0.004100,0.028600,0.124100
NRI01,20170723,1.500000,0.004100,0.028600,0.124100
NRI01,20170724,1.500000,0.004100,0.028600,0.124100
NRI01,20170725,1.500000,0.004100,0.028600,0.124100
NRI01,20170726,1.500000,0.004100,0.028600,0.124100
NRI01,20170727,1.500000,0.004100,0.028600,0.124100
NRI01,20170728,1.500000,0.004100,0.028600,0.124100
NRI01,20170729,1.500000,0.004100,0.028600,0.124100
NRI01,20170730,1.500000,0.004100,0.028600,0.124100
NRI01,20170731,1.500000,0.004100,0.028600,0.124100
NRI01,20170801,1.500000,0.004100,0.028600,0.124100
NRI01,20170802,1.500000,0.004100,0.028600,0.124100
NRI01,20170803,1.500000,0.004100,0.028600,0.124100
NRI01,20170804,1.500000,0.004100,0.028600,0.124100
NRI01,20170805,1.500000,0.004100,0.028600,0.124100
NRI01,20170806,1.500000,0.004100,0.028600,0.124100
NRI01,20170807,1.500000,0.004100,0.028600,0.124100
NRI01,20170808,1.500000,0.004100,0.028600,0.124100
NRI01,20170809,1.500000,0.004100,0.028600,0.124100
NRI01,20170810,1.500000,0.004100,0.028600,0.124100
NRI01,20170811,1.500000,0.004100,0.028600,0.124100
NRI01,20170812,1.500000,0.004100,0.028600,0.124100
NRI01,20170813,1.500000,0.004100,0.028600,0.124100
NRI01,20170814,1.500000,0.004100,0.028600,0.124100
NRI01,20170815,1.500000,0.004100,0.028600,0.124100
NRI01,20170816,1.500000,0.004100,0.028600,0.124100
NRI01,20170817,1.500000,0.004100,0.028600,0.124100
NRI01,20170818,1.500000,0.004100,0.028600,0.124100
NRI01,20170819,1.500000,0.004100,0.028600,0.124100
NRI01,20170820,1.500000,0.004100,0.028600,0.124100
NRI01,20170821,1.500000,0.004100,0.028600,0.124100
NRI01,20170822,1.500000,0.004100,0.028600,0.124100
NRI01,20170823,1.500000,0.004100,0.028600,0.124100
NRI01,20170824,1.500000,0.004100,0.028600,0.124100
NRI01,20170825,1.500000,0.004100,0.028600,0.124100
NRI01,20170826,1.500000,0.004100,0.028600,0.124100
NRI01,20170827,1.500000,0.004100,0.028600,0.124100
NRI01,20170828,1.500000,0.004100,0.028600,0.124100
NRI01,20170829,1.500000,0.004100,0.028600,0.124100
NRI01,20170830,1.500000,0.004100,0.028600,0.124100
NRI01,20170831,1.500000,0.004100,0.028600,0.124100
NRI01,20170901,1.500000,0.004100,0.028600,0.124100
NRI01,20170902,1.500000,0.004100,0.028600,0.124100
NRI01,20170903,1.500000,0.004100,0.028600,0.124100
NRI01,20170904,1.500000,0.004100,0.028600,0.124100
NRI01,20170905,1.500000,0.004100,0.028600,0.124100
NRI01,20170906,1.500000,0.004100,0.028600,0.124100
NRI01,20170907,1.500000,0.004100,0.028600,0.124100
NRI01,20170908,1.500000,0.004100,0.028600,0.124100
NRI01,20170909,1.500000,0.004100,0.028600,0.124100
NRI01,20170910,1.500000,0.004100,0.028600,0.124100
NRI01,20170911,1.500000,0.004100,0.028600,0.124100
NRI01,20170912,1.500000,0.004100,0.028600,0.124100
NRI01,20170913,1.500000,0.004100,0.028600,0.124100
NRI01,20170914,1.500000,0.004100,0.028600,0.124100
NRI01,20170915,1.500000,0.004100,0.028600,0.124100
NRI01,20170916,1.500000,0.004100,0.028600,0.124100
NRI01,20170917,1.500000,0.004100,0.028600,0.124100
NRI01,20170918,1.500000,0.004100,0.028600,0.124100
NRI01,20170919,1.500000,0.004100,0.028600,0.124100
NRI01,20170920,1.500000,0.004100,0.028600,0.124100
NRI01,20170921,1.500000,0.004100,0.028600,0.124100
NRI01,20170922,1.500000,0.004100,0.028600,0.124100
NRI01,20170923,1.500000,0.004100,0.028600,0.124100
NRI01,20170924,1.500000,0.004100,0.028600,0.124100
NRI01,20170925,1.500000,0.004100,0.028600,0.124100
NRI01,20170926,1.500000,0.004100,0.028600,0.124100
NRI01,20170927,1.500000,0.004100,0.028600,0.124100
NRI01,20170928,1.500000,0.004100,0.028600,0.124100
NRI01,20170929,1.500000,0.004100,0.028600,0.124100
NRI01,20170930,1.500000,0.004100,0.028600,0.124100
NRI01,20171001,1.500000,0.004100,0.028600,0.124100
NRI01,20171002,1.500000,0.004100,0.028600,0.124100
NRI01,20171003,1.500000,0.004100,0.028600,0.124100
NRI01,20171004,1.500000,0.004100,0.028600,0.124100
NRI01,20171005,1.500000,0.004100,0.028600,0.124100
NRI01,20171006,1.500000,0.004100,0.028600,0.124100
NRI01,20171007,1.500000,0.004100,0.028600,0.124100
NRI01,20171008,1.500000,0.004100,0.028600,0.124100
NRI01,20171009,1.500000,0.004100,0.028600,0.124100
NRI01,20171010,1.500000,0.004100,0.028600,0.124100
NRI01,20171011,1.500000,0.004100,0.028600,0.124100
NRI01,20171012,1.500000,0.004100,0.028600,0.124100
NRI01,20171013,1.500000,0.004100,0.028600,0.124100
NRI01,20171014,1.500000,0.004100,0.028600,0.124100
NRI01,20171015,1.500000,0.004100,0.028600,0.124100
NRI01,20171016,1.500000,0.004100,0.028600,0.124100
NRI01,20171017,1.500000,0.004100,0.028600,0.124100
NRI01,20171018,1.500000,0.004100,0.028600,0.124100
NRI01,20171019,1.500000,0.004100,0.028600,0.124100
NRI01,20171020,1.500000,0.004100,0.028600,0.124100
NRI01,20171021,1.500000,0.004100,0.028600,0.124100
NRI01,20171022,1.500000,0.004100,0.028600,0.124100
NRI01,20171023,1.500000,0.004100,0.028600,0.124100
NRI01,20171024,1.500000,0.004100,0.028600,0.124100
NRI01,20171025,1.500000,0.004100,0.028600,0.124100
NRI01,20171026,1.500000,0.004100,0.028600,0.124100
NRI01,20171027,1.500000,0.004100,0.028600,0.124100
NRI01,20171028,1.500000,0.004100,0.028600,0.124100
NRI01,20171029,1.500000,0.004100,0.028600,0.124100
NRI01,20171030,1.500000,0.004100,0.028600,0.124100
NRI01,20171031,1.500000,0.004100,0.028600,0.124100
NRI01,20171101,1.500000,0.004100,0.028600,0.124100
NRI01,20171102,1.500000,0.004100,0.028600,0.124100
NRI01,20171103,1.500000,0.004100,0.028600,0.124100
NRI01,20171104,1.500000,0.004100,0.028600,0.124100
NRI01,20171105,1.500000,0.004100,0.028600,0.124100
NRI01,20171106,1.500000,0.004100,0.028600,0.124100
NRI01,20171107,1.500000,0.004100,0.028600,0.124100
NRI01,20171108,1.500000,0.004100,0.028600,0.124100
NRI01,20171109,1.500000,0.004100,0.028600,0.124100
NRI01,20171110,1.500000,0.004100,0.028600,0.124100
NRI01,20171111,1.500000,0.004100,0.028600,0.124100
NRI01,20171112,1.500000,0.004100,0.028600,0.124100
NRI01,20171113,1.500000,0.004100,0.028600,0.124100
NRI01,20171114,1.500000,0.004100,0.028600,0.124100
NRI01,20171115,1.500000,0.004100,0.028600,0.124100
NRI01,20171116,1.500000,0.004100,0.028600,0.124100
NRI01,20171117,1.500000,0.004100,0.028600,0.124100
NRI01,20171118,1.500000,0.004100,0.028600,0.124100
NRI01,20171119,1.500000,0.004100,0.028600,0.124100
NRI01,20171120,1.500000,0.004100,0.028600,0.124100
NRI01,20171121,1.500000,0.004100,0.028600,0.124100
NRI01,20171122,1.500000,0.004100,0.028600,0.124100
NRI01,20171123,1.500000,0.004100,0.028600,0.124100
NRI01,20171124,1.500000,0.004100,0.028600,0.124100
NRI01,20171125,1.500000,0.004100,0.028600,0.124100
NRI01,20171126,1.500000,0.004100,0.028600,0.124100
NRI01,20171127,1.500000,0.004100,0.028600,0.124100
NRI01,20171128,1.500000,0.004100,0.028600,0.124100
NRI01,20171129,1.500000,0.004100,0.028600,0.124100
NRI01,20171130,1.500000,0.004100,0.028600,0.124100
NRI01,20171201,1.500000,0.004100,0.028600,0.124100
NRI01,20171202,1.500000,0.004100,0.028600,0.124100
NRI01,20171203,1.500000,0.004100,0.028600,0.124100
NRI01,20171204,1.500000,0.004100,0.028600,0.124100
NRI01,20171205,1.500000,0.004100,0.028600,0.124100
NRI01,20171206,1.500000,0.004100,0.028600,0.124100
NRI01,20171207,1.500000,0.004100,0.028600,0.124100
NRI01,20171208,1.500000,0.004100,0.028600,0.124100
NRI01,20171209,1.500000,0.004100,0.028600,0.124100
NRI01,20171210,1.500000,0.004100,0.028600,0.124100
NRI01,20171211,1.500000,0.004100,0.028600,0.124100
NRI01,20171212,1.500000,0.004100,0.028600,0.124100
NRI01,20171213,1.500000,0.004100,0.028600,0.124100
NRI01,20171214,1.500000,0.004100,0.028600,0.124100
NRI01,20171215,1.500000,0.004100,0.028600,0.124100
NRI01,20171216,1.500000,0.004100,0.028600,0.124100
NRI01,20171217,1.500000,0.004100,0.028600,0.124100
NRI01,20171218,1.500000,0.004100,0.028600,0.124100
NRI01,20171219,1.500000,0.004100,0.028600,0.124100
NRI01,20171220,1.500000,0.004100,0.028600,0.124100
NRI01,20171221,1.500000,0.004100,0.028600,0.124100
NRI01,20171222,1.500000,0.004100,0.028600,0.124100
NRI01,20171223,1.500000,0.004100,0.028600,0.124100
NRI01,20171224,1.500000,0.004100,0.028600,0.124100
NRI01,20171225,1.500000,0.004100,0.028600,0.124100
NRI01,20171226,1.500000,0.004100,0.028600,0.124100
NRI01,20171227,1.500000,0.004100,0.028600,0.124100
NRI01,20171228,1.500000,0.004100,0.028600,0.124100
NRI01,20171229,1.500000,0.004100,0.028600,0.124100
NRI01,20171230,1.500000,0.004100,0.028600,0.124100
NRI01,20171231,1.500000,0.004100,0.028600,0.124100
NRI01,20180101,1.500000,0.004100,0.028600,0.124100
NRI01,20180102,1.500000,0.004100,0.028600,0.124100
NRI01,20180103,1.500000,0.004100,0.028600,0.124100
NRI01,20180104,1.500000,0.004100,0.028600,0.124100
NRI01,20180105,1.500000,0.004100,0.028600,0.124100
NRI01,20180106,1.500000,0.004100,0.028600,0.124100
NRI01,20180107,1.500000,0.004100,0.028600,0.124100
NRI01,20180108,1.500000,0.004100,0.028600,0.124100
NRI01,20180109,1.500000,0.004100,0.028600,0.124100
NRI01,20180110,1.500000,0.004100,0.028600,0.124100
NRI01,20180111,1.500000,0.004100,0.028600,0.124100
NRI01,20180112,1.500000,0.004100,0.028600,0.124100
NRI01,20180113,1.500000,0.004100,0.028600,0.124100
NRI01,20180114,1.500000,0.004100,0.028600,0.124100
NRI01,20180115,1.500000,0.004100,0.028600,0.124100
NRI01,20180116,1.500000,0.004100,0.028600,0.124100
NRI01,20180117,1.500000,0.004100,0.028600,0.124100
NRI01,20180118,1.500000,0.004100,0.028600,0.124100
NRI01,20180119,1.500000,0.004100,0.028600,0.124100
NRI01,20180120,1.500000,0.004100,0.028600,0.124100
NRI01,20180121,1.500000,0.004100,0.028600,0.124100
NRI01,20180122,1.500000,0.004100,0.028600,0.124100
NRI01,20180123,1.500000,0.004100,0.028600,0.124100
NRI01,20180124,1.500000,0.004100,0.028600,0.124100
NRI01,20180125,1.500000,0.004100,0.028600,0.124100
NRI01,20180126,1.500000,0.004100,0.028600,0.124100
NRI01,20180127,1.500000,0.004100,0.028600,0.124100
NRI01,20180128,1.500000,0.004100,0.028600,0.124100
NRI01,20180129,1.500000,0.004100,0.028600,0.124100
NRI01,20180130,1.500000,0.004100,0.028600,0.124100
NRI01,20180131,1.500000,0.004100,0.028600,0.124100
NRI01,20180201,1.500000,0.004100,0.028600,0.124100
NRI01,20180202,1.500000,0.004100,0.028600,0.124100
NRI01,20180203,1.500000,0.004100,0.028600,0.124100
NRI01,20180204,1.500000,0.004100,0.028600,0.124100
NRI01,20180205,1.500000,0.004100,0.028600,0.124100
NRI01,20180206,1.500000,0.004100,0.028600,0.124100
NRI01,20180207,1.500000,0.004100,0.028600,0.124100
NRI01,20180208,1.500000,0.004100,0.028600,0.124100
NRI01,20180209,1.500000,0.004100,0.028600,0.124100
NRI01,20180210,1.500000,0.004100,0.028600,0.124100
NRI01,20180211,1.500000,0.004100,0.028600,0.124100
NRI01,20180212,1.500000,0.004100,0.028600,0.124100
NRI01,20180213,1.500000,0.004100,0.028600,0.124100
NRI01,20180214,1.500000,0.004100,0.028600,0.124100
NRI01,20180215,1.500000,0.004100,0.028600,0.124100
NRI01,20180216,1.500000,0.004100,0.028600,0.124100
NRI01,20180217,1.500000,0.004100,0.028600,0.124100
NRI01,20180218,1.500000,0.004100,0.028600,0.124100
NRI01,20180219,1.500000,0.004100,0.028600,0.124100
NRI01,20180220,1.500000,0.004100,0.028600,0.124100
NRI01,20180221,1.500000,0.004100,0.028600,0.124100
NRI01,20180222,1.500000,0.004100,0.028600,0.124100
NRI01,20180223,1.500000,0.004100,0.028600,0.124100
NRI01,20180224,1.500000,0.004100,0.028600,0.124100
NRI01,20180225,1.500000,0.004100,0.028600,0.124100
NRI01,20180226,1.500000,0.004100,0.028600,0.124100
NRI01,20180227,1.500000,0.004100,0.028600,0.124100
NRI01,20180228,1.500000,0.004100,0.028600,0.124100
NRI01,20180301,1.500000,0.004100,0.028600,0.124100
NRI01,20180302,1.500000,0.004100,0.028600,0.124100
NRI01,20180303,1.500000,0.004100,0.028600,0.124100
NRI01,20180304,1.500000,0.004100,0.028600,0.124100
