交易日期_TrdDt,32,33,34,35,36,37,38,39,40,41
2010-06-23,2438.67,2014.24,1985.95,2161.34,3952.73,3280.53,3074.85,2534.33,1908.09,1714.92
2010-06-24,2430.35,1999.37,1978.01,2175.01,3949.37,3267.98,3084.49,2534.39,1923.44,1711.59
2010-06-25,2405.56,1977.57,1955.39,2155.7,3914.51,3168.79,3088.54,2498.1,1944.6,1701.8
2010-06-28,2364.9,1962.08,1938.26,2135.3,3854.51,3132.53,3085.71,2441.32,1932.92,1693.41
2010-06-29,2267.55,1856.05,1847.01,2025.6,3688.72,3022.29,2950.42,2307.22,1853.87,1630.14
2010-06-30,2201.8,1813.55,1823.21,2006.02,3656.96,3043.35,2928.26,2278.16,1863.65,1637.68
2010-07-01,2167.29,1772.09,1801.08,1978.87,3588.02,2922.3,2904.22,2246.26,1843.27,1617.71
2010-07-02,2161.79,1754.14,1815.58,1971.96,3544.26,2832.75,2934.5,2209.12,1820.16,1626.95
2010-07-05,2118.18,1726.74,1801.76,1947.58,3516.69,2818.77,2916.06,2192.65,1793.47,1620.06
2010-07-06,2168.62,1768.78,1831.93,1990.24,3615.35,2892.53,2967.96,2250.49,1847.07,1632.64
2010-07-07,2183.93,1779.83,1849.46,2030.77,3657.63,2934.84,2971.08,2271.68,1879.5,1629.11
2010-07-08,2172.53,1785.13,1839.66,2032.31,3642.32,2938.24,2970.5,2232.99,1843.59,1618.99
2010-07-09,2265.88,1839.18,1883.85,2094.79,3751.73,3012.52,3034.27,2297.74,1906.05,1651.86
2010-07-12,2291.73,1858.04,1902.28,2120.9,3769.51,3017.31,3067.82,2334.25,1942.49,1661.84
2010-07-13,2246.49,1806.98,1874.91,2091.81,3716.71,2969.55,3022.67,2314.43,1947.23,1653.14
2010-07-14,2265.84,1829.36,1895.57,2116.52,3753.48,2982.5,3040.95,2337.61,1947.01,1672.22
2010-07-15,2213.19,1785.88,1860.47,2085.49,3700.3,2943.65,2984.72,2273.97,1886.44,1640.41
2010-07-16,2239.34,1792.57,1852.91,2101.02,3706.7,2951.85,2983.72,2281.66,1872.09,1647.01
2010-07-19,2330.54,1839.74,1898.04,2154.16,3773.74,2996.79,3050.36,2336.22,1917.54,1674.5
2010-07-20,2405.67,1912.32,1943.8,2198.81,3849.47,3123.04,3088.5,2407.48,1972.59,1701.87
2010-07-21,2410.41,1921.06,1958.29,2208.98,3873.59,3135.52,3083.8,2424.55,1973.65,1735.01
2010-07-22,2434.34,1950.22,1983.01,2232.38,3908.18,3171.07,3123.67,2456.95,1997.79,1739.5
2010-07-23,2446.25,1954.21,1986.77,2221.83,3938.85,3196.85,3147.82,2450.33,2014.26,1732.26
2010-07-26,2458.48,1984.95,2009.18,2239.6,3992.05,3274.53,3144.31,2484.03,2031.57,1741.46
2010-07-27,2443.7,1963.86,1995.73,2239.25,4067.89,3270.41,3120.18,2490.07,2003.45,1733.53
2010-07-28,2528.15,2020.09,2039.26,2284.58,4116.0,3327.25,3198.42,2534.33,2065.28,1764.05
2010-07-29,2541.82,2059.36,2046.82,2299.88,4087.52,3310.23,3210.49,2544.94,2108.3,1782.32
2010-07-30,2515.66,2066.04,2038.23,2298.72,4069.96,3313.05,3199.38,2559.41,2084.02,1769.32
2010-08-02,2550.35,2099.37,2066.83,2343.8,4173.1,3404.94,3249.53,2598.73,2115.32,1791.58
2010-08-03,2529.83,2059.21,2029.08,2298.78,4090.17,3352.84,3187.54,2551.31,2072.0,1759.28
2010-08-04,2549.43,2069.15,2042.9,2318.07,4157.91,3364.74,3186.69,2601.75,2084.26,1767.08
2010-08-05,2509.57,2055.06,2034.28,2343.03,4262.59,3428.94,3129.25,2587.5,2069.78,1760.55
2010-08-06,2549.71,2091.78,2074.63,2383.76,4379.31,3492.65,3170.76,2650.72,2106.53,1790.78
2010-08-09,2568.83,2137.56,2085.24,2406.77,4426.28,3572.22,3174.99,2674.61,2122.83,1798.86
2010-08-10,2474.74,2077.16,2014.92,2323.18,4270.74,3477.47,3088.55,2564.97,2048.26,1753.45
2010-08-11,2477.47,2087.34,2026.35,2361.11,4318.3,3500.65,3099.42,2617.83,2065.96,1760.61
2010-08-12,2431.6,2062.8,1997.52,2332.74,4298.12,3486.39,3062.61,2602.14,2042.38,1740.61
2010-08-13,2471.44,2097.7,2030.56,2369.74,4366.07,3573.23,3080.12,2632.84,2076.02,1764.29
2010-08-16,2548.92,2144.68,2091.45,2417.97,4450.11,3670.11,3138.49,2683.77,2107.89,1797.85
2010-08-17,2567.37,2152.64,2108.35,2458.72,4463.88,3664.76,3150.43,2704.45,2136.42,1806.81
2010-08-18,2562.0,2178.41,2101.15,2457.23,4428.95,3656.94,3137.96,2715.8,2143.64,1799.01
2010-08-19,2628.01,2189.17,2108.98,2452.41,4430.67,3626.45,3163.08,2703.74,2166.5,1803.78
2010-08-20,2551.34,2123.36,2077.41,2401.13,4316.31,3492.97,3129.91,2625.3,2080.23,1780.47
2010-08-23,2534.54,2120.88,2077.47,2421.37,4338.87,3501.5,3126.91,2643.05,2077.71,1777.98
2010-08-24,2539.6,2139.48,2088.88,2452.46,4387.78,3537.69,3121.13,2674.76,2106.46,1789.7
2010-08-25,2470.7,2092.32,2035.51,2399.26,4305.61,3494.64,3046.25,2608.63,2063.91,1746.64
2010-08-26,2495.37,2092.73,2046.7,2411.1,4330.79,3526.58,3039.16,2635.43,2093.77,1756.18
2010-08-27,2490.83,2105.33,2055.46,2423.39,4391.63,3576.2,3043.08,2651.34,2091.97,1751.87
2010-08-30,2544.13,2178.74,2094.5,2485.76,4533.27,3712.36,3067.25,2727.58,2153.57,1773.26
2010-08-31,2526.31,2194.2,2082.83,2485.67,4550.98,3751.22,3031.49,2738.01,2208.49,1757.34
2010-09-01,2523.14,2182.74,2055.9,2447.6,4488.15,3713.7,3030.52,2714.03,2187.75,1728.46
2010-09-02,2551.12,2222.23,2081.45,2525.92,4593.76,3778.43,3053.27,2770.61,2246.41,1748.76
2010-09-03,2535.76,2212.82,2096.8,2561.9,4655.79,3782.14,3035.06,2803.37,2241.29,1749.2
2010-09-06,2602.42,2263.05,2130.53,2555.18,4690.12,3755.87,3115.67,2782.53,2249.77,1769.47
2010-09-07,2608.38,2298.07,2140.02,2564.56,4697.25,3743.34,3102.94,2808.57,2271.3,1768.73
2010-09-08,2608.21,2350.04,2148.95,2586.51,4729.57,3801.97,3049.62,2820.14,2276.51,1775.57
2010-09-09,2547.24,2296.51,2110.51,2526.09,4719.89,3824.68,2990.9,2809.12,2245.75,1763.69
2010-09-10,2539.64,2288.02,2119.83,2536.79,4799.47,3976.98,2985.69,2809.68,2259.7,1765.64
2010-09-13,2556.28,2313.58,2154.26,2581.02,4840.24,4011.21,2989.18,2907.3,2293.26,1775.79
2010-09-14,2539.07,2309.76,2161.1,2600.81,4848.29,4003.48,2992.6,2941.84,2323.35,1805.28
2010-09-15,2492.36,2270.48,2124.01,2562.66,4742.2,3970.04,2937.34,2876.89,2332.06,1805.11
2010-09-16,2444.7,2221.48,2093.75,2499.42,4653.2,3865.52,2886.91,2803.31,2284.72,1765.77
2010-09-17,2438.15,2239.68,2078.89,2504.32,4712.13,3931.56,2878.99,2791.87,2269.98,1766.58
2010-09-20,2413.63,2216.15,2067.47,2501.01,4706.77,3875.49,2888.38,2754.65,2234.0,1754.75
2010-09-21,2418.41,2211.35,2068.67,2507.16,4700.88,3923.71,2894.34,2737.15,2234.68,1744.36
2010-09-27,2461.0,2287.67,2107.03,2561.61,4827.96,4064.05,2908.01,2816.42,2305.34,1767.39
2010-09-28,2423.19,2314.28,2087.52,2535.85,4859.82,4080.25,2863.49,2818.29,2288.72,1750.82
2010-09-29,2472.26,2323.49,2079.82,2496.24,4788.08,4015.73,2868.55,2784.47,2236.48,1753.58
2010-09-30,2518.71,2394.73,2116.59,2528.46,4862.09,4056.01,2940.75,2815.02,2261.26,1768.3
2010-10-08,2703.3,2515.98,2177.97,2569.08,4989.84,4131.29,3051.78,2871.61,2298.47,1799.91
2010-10-11,2856.65,2583.17,2227.14,2575.24,4962.44,4010.75,3181.38,2864.82,2294.2,1882.71
2010-10-12,2987.76,2678.91,2248.7,2624.21,4907.76,3924.57,3189.56,2891.63,2267.09,1898.39
2010-10-13,2981.1,2691.44,2271.22,2666.71,4845.74,3891.14,3279.28,2894.3,2264.55,1899.58
2010-10-14,3060.12,2735.72,2276.65,2593.27,4725.13,3753.76,3323.82,2796.36,2182.65,1875.31
2010-10-15,3156.32,2805.09,2358.42,2600.73,4721.26,3767.75,3499.61,2800.55,2194.5,1910.17
2010-10-18,3108.27,2694.9,2372.49,2559.96,4686.77,3779.53,3509.59,2741.14,2199.98,1918.65
2010-10-19,3222.42,2759.56,2416.41,2669.51,4783.92,3867.31,3552.15,2878.36,2293.46,1933.72
2010-10-20,3308.91,2717.46,2405.15,2717.66,4911.62,3977.37,3590.27,2894.36,2285.19,1902.2
2010-10-21,3279.39,2783.15,2381.93,2715.62,4878.93,4006.95,3494.82,2916.59,2296.78,1897.34
2010-10-22,3278.74,2791.79,2397.47,2748.0,4939.33,3989.3,3457.45,2979.46,2352.74,1898.53
2010-10-25,3419.87,2926.36,2453.22,2806.26,5056.86,4042.79,3544.51,3073.48,2416.06,1929.68
2010-10-26,3394.4,2902.23,2464.44,2799.44,5020.79,4143.67,3505.32,3132.39,2462.01,1926.47
2010-10-27,3303.54,2848.52,2426.45,2742.93,4983.54,4088.82,3446.31,3070.51,2426.8,1906.06
2010-10-28,3270.75,2836.25,2408.42,2715.3,4977.82,4054.75,3461.45,3116.16,2401.21,1902.38
2010-10-29,3244.27,2858.57,2414.33,2741.89,5009.98,4092.99,3380.71,3194.68,2450.17,1893.56
